Frequency	VDOS
8.276057041	0.066184793
8.355634512	0.075569156
8.435211984	0.084128388
8.514789455	0.091425093
8.594366927	0.097099408
8.673944399	0.100877427
8.75352187	0.102578896
8.833099342	0.102123746
8.912676813	0.099536292
8.992254285	0.094945457
9.071831756	0.088579446
9.151409228	0.08075372
9.230986699	0.071852019
9.310564171	0.062301212
9.390141642	0.0525418
9.469719114	0.042996794
9.549296586	0.034042118
9.628874057	0.025981716
9.708451529	0.019030028
9.788029	0.01330362
9.867606472	0.008822546
9.947183943	0.005520793
10.02676141	0.003264039
10.10633889	0.001872086
10.18591636	0.001142966
10.26549383	0.000875715
10.3450713	0.000889289
10.42464877	0.001035881
10.50422624	0.001207848
10.58380372	0.001338431
10.66338119	0.001397288
10.74295866	0.001382426
10.82253613	0.001310373
10.9021136	0.001206391
10.98169107	0.001096172
11.06126854	0.000999974
11.14084602	0.000929561
11.22042349	0.000887761
11.30000096	0.00087008
11.37957843	0.000867512
11.4591559	0.000869704
11.53873337	0.000867702
11.61831085	0.000855788
11.69788832	0.000832188
11.77746579	0.00079872
11.85704326	0.000759673
11.93662073	0.000720305
12.0161982	0.000685385
12.09577567	0.000658104
12.17535315	0.000639544
12.25493062	0.000628745
12.33450809	0.000623256
12.41408556	0.000619965
12.49366303	0.000615966
12.5732405	0.000609252
12.65281798	0.000599094
12.73239545	0.000586037
12.81197292	0.000571592
12.89155039	0.000557705
12.97112786	0.000546184
13.05070533	0.000538214
13.13028281	0.000534077
13.20986028	0.000533116
13.28943775	0.000533944
13.36901522	0.000534803
13.44859269	0.00053399
13.52817016	0.000530235
13.60774763	0.000522947
13.68732511	0.000512283
13.76690258	0.000499042
13.84648005	0.000484428
13.92605752	0.000469753
14.00563499	0.000456152
14.08521246	0.000444384
14.16478994	0.000434749
14.24436741	0.00042714
14.32394488	0.000421184
14.40352235	0.000416443
14.48309982	0.000412595
14.56267729	0.000409568
14.64225476	0.000407569
14.72183224	0.000407026
14.80140971	0.000408444
14.88098718	0.000412223
14.96056465	0.000418491
15.04014212	0.000426984
15.11971959	0.000437018
15.19929707	0.000447546
15.27887454	0.000457309
15.35845201	0.000465023
15.43802948	0.000469582
15.51760695	0.000470224
15.59718442	0.000466628
15.67676189	0.00045893
15.75633937	0.000447655
15.83591684	0.000433597
15.91549431	0.000417659
15.99507178	0.000400711
16.07464925	0.000383475
16.15422672	0.000366468
16.2338042	0.000350003
16.31338167	0.000334242
16.39295914	0.000319266
16.47253661	0.000305156
16.55211408	0.000292046
16.63169155	0.000280147
16.71126902	0.000269721
16.7908465	0.000261029
16.87042397	0.000254257
16.95000144	0.000249455
17.02957891	0.000246486
17.10915638	0.000245026
17.18873385	0.000244595
17.26831133	0.000244625
17.3478888	0.000244551
17.42746627	0.000243895
17.50704374	0.000242339
17.58662121	0.00023976
17.66619868	0.000236228
17.74577615	0.000231965
17.82535363	0.000227279
17.9049311	0.000222491
17.98450857	0.000217862
18.06408604	0.000213554
18.14366351	0.000209608
18.22324098	0.000205964
18.30281846	0.000202494
18.38239593	0.00019906
18.4619734	0.00019556
18.54155087	0.000191959
18.62112834	0.000188304
18.70070581	0.00018471
18.78028328	0.000181326
18.85986076	0.00017829
18.93943823	0.000175692
19.0190157	0.00017354
19.09859317	0.000171757
19.17817064	0.000170191
19.25774811	0.000168652
19.33732559	0.000166955
19.41690306	0.000164964
19.49648053	0.000162624
19.576058	0.000159974
19.65563547	0.00015714
19.73521294	0.000154305
19.81479041	0.000151668
19.89436789	0.000149397
19.97394536	0.000147594
20.05352283	0.000146271
20.1331003	0.00014535
20.21267777	0.000144681
20.29225524	0.000144079
20.37183272	0.000143362
20.45141019	0.000142395
20.53098766	0.000141108
20.61056513	0.000139516
20.6901426	0.000137703
20.76972007	0.000135801
20.84929755	0.000133955
20.92887502	0.00013229
21.00845249	0.000130882
21.08802996	0.000129745
21.16760743	0.000128829
21.2471849	0.000128041
21.32676237	0.000127268
21.40633985	0.000126407
21.48591732	0.000125385
21.56549479	0.000124182
21.64507226	0.000122825
21.72464973	0.000121384
21.8042272	0.000119945
21.88380468	0.000118592
21.96338215	0.000117382
22.04295962	0.000116333
22.12253709	0.000115419
22.20211456	0.00011458
22.28169203	0.000113737
22.3612695	0.000112815
22.44084698	0.000111763
22.52042445	0.000110567
22.60000192	0.000109254
22.67957939	0.000107885
22.75915686	0.000106543
22.83873433	0.000105311
22.91831181	0.000104251
22.99788928	0.000103394
23.07746675	0.000102729
23.15704422	0.000102212
23.23662169	0.000101773
23.31619916	0.000101337
23.39577663	0.000100842
23.47535411	0.000100255
23.55493158	9.96E-05
23.63450905	9.88E-05
23.71408652	9.81E-05
23.79366399	9.74E-05
23.87324146	9.68E-05
23.95281894	9.64E-05
24.03239641	9.60E-05
24.11197388	9.58E-05
24.19155135	9.56E-05
24.27112882	9.53E-05
24.35070629	9.48E-05
24.43028376	9.42E-05
24.50986124	9.33E-05
24.58943871	9.23E-05
24.66901618	9.11E-05
24.74859365	8.99E-05
24.82817112	8.87E-05
24.90774859	8.77E-05
24.98732607	8.68E-05
25.06690354	8.60E-05
25.14648101	8.54E-05
25.22605848	8.50E-05
25.30563595	8.45E-05
25.38521342	8.41E-05
25.46479089	8.37E-05
25.54436837	8.31E-05
25.62394584	8.26E-05
25.70352331	8.20E-05
25.78310078	8.14E-05
25.86267825	8.08E-05
25.94225572	8.03E-05
26.0218332	7.99E-05
26.10141067	7.95E-05
26.18098814	7.91E-05
26.26056561	7.87E-05
26.34014308	7.83E-05
26.41972055	7.77E-05
26.49929802	7.71E-05
26.5788755	7.64E-05
26.65845297	7.56E-05
26.73803044	7.49E-05
26.81760791	7.42E-05
26.89718538	7.36E-05
26.97676285	7.32E-05
27.05634033	7.30E-05
27.1359178	7.28E-05
27.21549527	7.27E-05
27.29507274	7.27E-05
27.37465021	7.26E-05
27.45422768	7.25E-05
27.53380515	7.22E-05
27.61338263	7.19E-05
27.6929601	7.14E-05
27.77253757	7.09E-05
27.85211504	7.04E-05
27.93169251	6.99E-05
28.01126998	6.94E-05
28.09084746	6.88E-05
28.17042493	6.84E-05
28.2500024	6.78E-05
28.32957987	6.73E-05
28.40915734	6.67E-05
28.48873481	6.61E-05
28.56831228	6.54E-05
28.64788976	6.48E-05
28.72746723	6.41E-05
28.8070447	6.35E-05
28.88662217	6.30E-05
28.96619964	6.26E-05
29.04577711	6.22E-05
29.12535459	6.19E-05
29.20493206	6.16E-05
29.28450953	6.14E-05
29.364087	6.11E-05
29.44366447	6.08E-05
29.52324194	6.05E-05
29.60281942	6.01E-05
29.68239689	5.98E-05
29.76197436	5.94E-05
29.84155183	5.91E-05
29.9211293	5.89E-05
30.00070677	5.87E-05
30.08028424	5.85E-05
30.15986172	5.84E-05
30.23943919	5.82E-05
30.31901666	5.80E-05
30.39859413	5.77E-05
30.4781716	5.73E-05
30.55774907	5.69E-05
30.63732655	5.64E-05
30.71690402	5.59E-05
30.79648149	5.54E-05
30.87605896	5.49E-05
30.95563643	5.45E-05
31.0352139	5.41E-05
31.11479137	5.38E-05
31.19436885	5.35E-05
31.27394632	5.32E-05
31.35352379	5.30E-05
31.43310126	5.26E-05
31.51267873	5.23E-05
31.5922562	5.19E-05
31.67183368	5.15E-05
31.75141115	5.10E-05
31.83098862	5.06E-05
31.91056609	5.02E-05
31.99014356	4.99E-05
32.06972103	4.96E-05
32.1492985	4.93E-05
32.22887598	4.91E-05
32.30845345	4.89E-05
32.38803092	4.87E-05
32.46760839	4.84E-05
32.54718586	4.82E-05
32.62676333	4.79E-05
32.70634081	4.77E-05
32.78591828	4.74E-05
32.86549575	4.72E-05
32.94507322	4.71E-05
33.02465069	4.69E-05
33.10422816	4.68E-05
33.18380563	4.66E-05
33.26338311	4.65E-05
33.34296058	4.63E-05
33.42253805	4.61E-05
33.50211552	4.58E-05
33.58169299	4.55E-05
33.66127046	4.53E-05
33.74084794	4.50E-05
33.82042541	4.48E-05
33.90000288	4.46E-05
33.97958035	4.45E-05
34.05915782	4.44E-05
34.13873529	4.43E-05
34.21831276	4.43E-05
34.29789024	4.42E-05
34.37746771	4.41E-05
34.45704518	4.39E-05
34.53662265	4.37E-05
34.61620012	4.34E-05
34.69577759	4.31E-05
34.77535507	4.28E-05
34.85493254	4.25E-05
34.93451001	4.22E-05
35.01408748	4.20E-05
35.09366495	4.17E-05
35.17324242	4.16E-05
35.25281989	4.14E-05
35.33239737	4.12E-05
35.41197484	4.10E-05
35.49155231	4.08E-05
35.57112978	4.06E-05
35.65070725	4.04E-05
35.73028472	4.02E-05
35.8098622	4.00E-05
35.88943967	3.98E-05
35.96901714	3.97E-05
36.04859461	3.95E-05
36.12817208	3.94E-05
36.20774955	3.93E-05
36.28732702	3.92E-05
36.3669045	3.90E-05
36.44648197	3.88E-05
36.52605944	3.86E-05
36.60563691	3.83E-05
36.68521438	3.80E-05
36.76479185	3.77E-05
36.84436933	3.75E-05
36.9239468	3.73E-05
37.00352427	3.71E-05
37.08310174	3.69E-05
37.16267921	3.67E-05
37.24225668	3.66E-05
37.32183416	3.65E-05
37.40141163	3.63E-05
37.4809891	3.62E-05
37.56056657	3.60E-05
37.64014404	3.58E-05
37.71972151	3.56E-05
37.79929898	3.54E-05
37.87887646	3.52E-05
37.95845393	3.51E-05
38.0380314	3.49E-05
38.11760887	3.48E-05
38.19718634	3.47E-05
38.27676381	3.45E-05
38.35634129	3.43E-05
38.43591876	3.41E-05
38.51549623	3.39E-05
38.5950737	3.37E-05
38.67465117	3.35E-05
38.75422864	3.32E-05
38.83380611	3.30E-05
38.91338359	3.29E-05
38.99296106	3.27E-05
39.07253853	3.26E-05
39.152116	3.25E-05
39.23169347	3.25E-05
39.31127094	3.24E-05
39.39084842	3.23E-05
39.47042589	3.22E-05
39.55000336	3.21E-05
39.62958083	3.20E-05
39.7091583	3.19E-05
39.78873577	3.17E-05
39.86831324	3.16E-05
39.94789072	3.15E-05
40.02746819	3.14E-05
40.10704566	3.12E-05
40.18662313	3.11E-05
40.2662006	3.10E-05
40.34577807	3.08E-05
40.42535555	3.07E-05
40.50493302	3.05E-05
40.58451049	3.03E-05
40.66408796	3.01E-05
40.74366543	3.00E-05
40.8232429	2.98E-05
40.90282037	2.97E-05
40.98239785	2.96E-05
41.06197532	2.96E-05
41.14155279	2.95E-05
41.22113026	2.94E-05
41.30070773	2.94E-05
41.3802852	2.93E-05
41.45986268	2.91E-05
41.53944015	2.90E-05
41.61901762	2.88E-05
41.69859509	2.86E-05
41.77817256	2.84E-05
41.85775003	2.82E-05
41.9373275	2.81E-05
42.01690498	2.79E-05
42.09648245	2.78E-05
42.17605992	2.76E-05
42.25563739	2.75E-05
42.33521486	2.74E-05
42.41479233	2.73E-05
42.49436981	2.72E-05
42.57394728	2.71E-05
42.65352475	2.70E-05
42.73310222	2.69E-05
42.81267969	2.69E-05
42.89225716	2.69E-05
42.97183463	2.68E-05
43.05141211	2.69E-05
43.13098958	2.69E-05
43.21056705	2.69E-05
43.29014452	2.69E-05
43.36972199	2.69E-05
43.44929946	2.69E-05
43.52887694	2.69E-05
43.60845441	2.68E-05
43.68803188	2.68E-05
43.76760935	2.67E-05
43.84718682	2.66E-05
43.92676429	2.65E-05
44.00634176	2.64E-05
44.08591924	2.64E-05
44.16549671	2.63E-05
44.24507418	2.62E-05
44.32465165	2.61E-05
44.40422912	2.59E-05
44.48380659	2.58E-05
44.56338407	2.57E-05
44.64296154	2.56E-05
44.72253901	2.54E-05
44.80211648	2.53E-05
44.88169395	2.52E-05
44.96127142	2.51E-05
45.0408489	2.50E-05
45.12042637	2.49E-05
45.20000384	2.48E-05
45.27958131	2.47E-05
45.35915878	2.46E-05
45.43873625	2.45E-05
45.51831372	2.43E-05
45.5978912	2.42E-05
45.67746867	2.40E-05
45.75704614	2.39E-05
45.83662361	2.37E-05
45.91620108	2.36E-05
45.99577855	2.34E-05
46.07535603	2.33E-05
46.1549335	2.32E-05
46.23451097	2.31E-05
46.31408844	2.30E-05
46.39366591	2.29E-05
46.47324338	2.28E-05
46.55282085	2.26E-05
46.63239833	2.25E-05
46.7119758	2.24E-05
46.79155327	2.23E-05
46.87113074	2.22E-05
46.95070821	2.21E-05
47.03028568	2.20E-05
47.10986316	2.20E-05
47.18944063	2.20E-05
47.2690181	2.19E-05
47.34859557	2.19E-05
47.42817304	2.18E-05
47.50775051	2.18E-05
47.58732798	2.17E-05
47.66690546	2.17E-05
47.74648293	2.16E-05
47.8260604	2.15E-05
47.90563787	2.15E-05
47.98521534	2.14E-05
48.06479281	2.13E-05
48.14437029	2.13E-05
48.22394776	2.12E-05
48.30352523	2.11E-05
48.3831027	2.10E-05
48.46268017	2.09E-05
48.54225764	2.08E-05
48.62183511	2.06E-05
48.70141259	2.05E-05
48.78099006	2.04E-05
48.86056753	2.03E-05
48.940145	2.02E-05
49.01972247	2.01E-05
49.09929994	2.01E-05
49.17887742	2.00E-05
49.25845489	2.00E-05
49.33803236	2.00E-05
49.41760983	2.00E-05
49.4971873	2.00E-05
49.57676477	1.99E-05
49.65634224	1.99E-05
49.73591972	1.99E-05
49.81549719	1.99E-05
49.89507466	1.98E-05
49.97465213	1.98E-05
50.0542296	1.97E-05
50.13380707	1.97E-05
50.21338455	1.96E-05
50.29296202	1.95E-05
50.37253949	1.94E-05
50.45211696	1.93E-05
50.53169443	1.92E-05
50.6112719	1.90E-05
50.69084937	1.89E-05
50.77042685	1.88E-05
50.85000432	1.87E-05
50.92958179	1.86E-05
51.00915926	1.85E-05
51.08873673	1.84E-05
51.1683142	1.84E-05
51.24789168	1.84E-05
51.32746915	1.83E-05
51.40704662	1.83E-05
51.48662409	1.83E-05
51.56620156	1.82E-05
51.64577903	1.82E-05
51.7253565	1.81E-05
51.80493398	1.81E-05
51.88451145	1.80E-05
51.96408892	1.80E-05
52.04366639	1.79E-05
52.12324386	1.79E-05
52.20282133	1.79E-05
52.28239881	1.78E-05
52.36197628	1.78E-05
52.44155375	1.78E-05
52.52113122	1.78E-05
52.60070869	1.78E-05
52.68028616	1.78E-05
52.75986363	1.78E-05
52.83944111	1.78E-05
52.91901858	1.78E-05
52.99859605	1.78E-05
53.07817352	1.78E-05
53.15775099	1.77E-05
53.23732846	1.77E-05
53.31690594	1.76E-05
53.39648341	1.76E-05
53.47606088	1.75E-05
53.55563835	1.74E-05
53.63521582	1.72E-05
53.71479329	1.71E-05
53.79437077	1.70E-05
53.87394824	1.69E-05
53.95352571	1.68E-05
54.03310318	1.68E-05
54.11268065	1.67E-05
54.19225812	1.66E-05
54.27183559	1.66E-05
54.35141307	1.65E-05
54.43099054	1.64E-05
54.51056801	1.64E-05
54.59014548	1.63E-05
54.66972295	1.62E-05
54.74930042	1.61E-05
54.8288779	1.61E-05
54.90845537	1.60E-05
54.98803284	1.60E-05
55.06761031	1.59E-05
55.14718778	1.59E-05
55.22676525	1.58E-05
55.30634272	1.58E-05
55.3859202	1.58E-05
55.46549767	1.57E-05
55.54507514	1.57E-05
55.62465261	1.57E-05
55.70423008	1.57E-05
55.78380755	1.57E-05
55.86338503	1.57E-05
55.9429625	1.57E-05
56.02253997	1.57E-05
56.10211744	1.57E-05
56.18169491	1.57E-05
56.26127238	1.57E-05
56.34084985	1.57E-05
56.42042733	1.57E-05
56.5000048	1.57E-05
56.57958227	1.56E-05
56.65915974	1.55E-05
56.73873721	1.55E-05
56.81831468	1.54E-05
56.89789216	1.53E-05
56.97746963	1.53E-05
57.0570471	1.52E-05
57.13662457	1.51E-05
57.21620204	1.51E-05
57.29577951	1.51E-05
57.37535698	1.50E-05
57.45493446	1.50E-05
57.53451193	1.50E-05
57.6140894	1.49E-05
57.69366687	1.49E-05
57.77324434	1.49E-05
57.85282181	1.48E-05
57.93239929	1.47E-05
58.01197676	1.47E-05
58.09155423	1.46E-05
58.1711317	1.46E-05
58.25070917	1.45E-05
58.33028664	1.45E-05
58.40986411	1.44E-05
58.48944159	1.44E-05
58.56901906	1.43E-05
58.64859653	1.43E-05
58.728174	1.43E-05
58.80775147	1.43E-05
58.88732894	1.43E-05
58.96690642	1.43E-05
59.04648389	1.43E-05
59.12606136	1.43E-05
59.20563883	1.42E-05
59.2852163	1.42E-05
59.36479377	1.42E-05
59.44437124	1.41E-05
59.52394872	1.41E-05
59.60352619	1.40E-05
59.68310366	1.39E-05
59.76268113	1.39E-05
59.8422586	1.38E-05
59.92183607	1.38E-05
60.00141355	1.37E-05
60.08099102	1.36E-05
60.16056849	1.36E-05
60.24014596	1.35E-05
60.31972343	1.35E-05
60.3993009	1.34E-05
60.47887837	1.34E-05
