Frequency	VDOS
19.41690306	0.000609477
19.49648053	0.000603285
19.576058	0.000596891
19.65563547	0.000590395
19.73521294	0.000583946
19.81479041	0.000577712
19.89436789	0.000571835
19.97394536	0.000566404
20.05352283	0.000561431
20.1331003	0.000556851
20.21267777	0.00055254
20.29225524	0.000548343
20.37183272	0.000544107
20.45141019	0.000539718
20.53098766	0.000535119
20.61056513	0.000530319
20.6901426	0.000525387
20.76972007	0.000520424
20.84929755	0.000515543
20.92887502	0.000510829
21.00845249	0.000506328
21.08802996	0.000502027
21.16760743	0.000497864
21.2471849	0.000493739
21.32676237	0.000489544
21.40633985	0.000485183
21.48591732	0.000480601
21.56549479	0.000475792
21.64507226	0.000470805
21.72464973	0.000465728
21.8042272	0.000460674
21.88380468	0.000455754
21.96338215	0.00045106
22.04295962	0.000446644
22.12253709	0.000442518
22.20211456	0.000438658
22.28169203	0.000435012
22.3612695	0.000431522
22.44084698	0.000428138
22.52042445	0.000424826
22.60000192	0.00042158
22.67957939	0.000418411
22.75915686	0.000415343
22.83873433	0.000412395
22.91831181	0.000409568
22.99788928	0.000406844
23.07746675	0.000404174
23.15704422	0.000401496
23.23662169	0.000398738
23.31619916	0.00039584
23.39577663	0.000392766
23.47535411	0.000389513
23.55493158	0.000386119
23.63450905	0.000382649
23.71408652	0.000379189
23.79366399	0.000375823
23.87324146	0.000372617
23.95281894	0.000369606
24.03239641	0.000366781
24.11197388	0.000364098
24.19155135	0.000361484
24.27112882	0.000358851
24.35070629	0.000356122
24.43028376	0.000353243
24.50986124	0.000350199
24.58943871	0.000347014
24.66901618	0.00034375
24.74859365	0.000340494
24.82817112	0.000337338
24.90774859	0.000334366
24.98732607	0.000331634
25.06690354	0.000329163
25.14648101	0.00032694
25.22605848	0.000324917
25.30563595	0.00032303
25.38521342	0.000321207
25.46479089	0.000319388
25.54436837	0.000317529
25.62394584	0.000315611
25.70352331	0.000313638
25.78310078	0.000311629
25.86267825	0.000309613
25.94225572	0.000307615
26.0218332	0.00030565
26.10141067	0.000303719
26.18098814	0.000301813
26.26056561	0.000299911
26.34014308	0.000297994
26.41972055	0.000296046
26.49929802	0.000294064
26.5788755	0.000292061
26.65845297	0.00029006
26.73803044	0.000288092
26.81760791	0.000286188
26.89718538	0.000284372
26.97676285	0.000282653
27.05634033	0.000281025
27.1359178	0.000279467
27.21549527	0.000277945
27.29507274	0.000276425
27.37465021	0.000274876
27.45422768	0.000273278
27.53380515	0.000271628
27.61338263	0.000269936
27.6929601	0.000268222
27.77253757	0.000266515
27.85211504	0.000264836
27.93169251	0.0002632
28.01126998	0.000261606
28.09084746	0.00026004
28.17042493	0.000258474
28.2500024	0.000256877
28.32957987	0.000255217
28.40915734	0.000253471
28.48873481	0.000251631
28.56831228	0.000249705
28.64788976	0.000247714
28.72746723	0.000245692
28.8070447	0.000243674
28.88662217	0.000241693
28.96619964	0.000239774
29.04577711	0.000237929
29.12535459	0.000236156
29.20493206	0.000234448
29.28450953	0.00023279
29.364087	0.000231171
29.44366447	0.000229584
29.52324194	0.000228035
29.60281942	0.000226537
29.68239689	0.000225108
29.76197436	0.000223773
29.84155183	0.000222549
29.9211293	0.000221445
30.00070677	0.000220459
30.08028424	0.000219575
30.15986172	0.000218767
30.23943919	0.000218002
30.31901666	0.000217249
30.39859413	0.00021648
30.4781716	0.000215677
30.55774907	0.000214835
30.63732655	0.000213957
30.71690402	0.000213056
30.79648149	0.000212146
30.87605896	0.000211241
30.95563643	0.000210345
31.0352139	0.000209455
31.11479137	0.000208562
31.19436885	0.000207646
31.27394632	0.000206691
31.35352379	0.000205679
31.43310126	0.000204603
31.51267873	0.000203464
31.5922562	0.000202272
31.67183368	0.000201048
31.75141115	0.000199812
31.83098862	0.000198585
31.91056609	0.000197383
31.99014356	0.000196212
32.06972103	0.000195067
32.1492985	0.000193937
32.22887598	0.000192806
32.30845345	0.000191655
32.38803092	0.000190474
32.46760839	0.000189257
32.54718586	0.000188009
32.62676333	0.000186745
32.70634081	0.000185485
32.78591828	0.000184251
32.86549575	0.000183064
32.94507322	0.000181935
33.02465069	0.00018087
33.10422816	0.000179861
33.18380563	0.000178897
33.26338311	0.000177958
33.34296058	0.000177027
33.42253805	0.000176088
33.50211552	0.000175134
33.58169299	0.000174164
33.66127046	0.000173183
33.74084794	0.000172202
33.82042541	0.000171231
33.90000288	0.000170278
33.97958035	0.000169346
34.05915782	0.000168432
34.13873529	0.000167526
34.21831276	0.000166616
34.29789024	0.000165689
34.37746771	0.000164735
34.45704518	0.00016375
34.53662265	0.00016274
34.61620012	0.000161715
34.69577759	0.000160695
34.77535507	0.000159699
34.85493254	0.000158748
34.93451001	0.000157856
35.01408748	0.000157034
35.09366495	0.000156282
35.17324242	0.000155594
35.25281989	0.00015496
35.33239737	0.000154366
35.41197484	0.000153799
35.49155231	0.000153249
35.57112978	0.000152709
35.65070725	0.000152176
35.73028472	0.00015165
35.8098622	0.000151132
35.88943967	0.000150619
35.96901714	0.000150108
36.04859461	0.000149591
36.12817208	0.000149056
36.20774955	0.000148491
36.28732702	0.000147884
36.3669045	0.000147226
36.44648197	0.000146513
36.52605944	0.000145749
36.60563691	0.000144941
36.68521438	0.000144102
36.76479185	0.000143248
36.84436933	0.000142393
36.9239468	0.000141551
37.00352427	0.00014073
37.08310174	0.000139936
37.16267921	0.00013917
37.24225668	0.000138432
37.32183416	0.00013772
37.40141163	0.000137035
37.4809891	0.000136379
37.56056657	0.000135758
37.64014404	0.000135176
37.71972151	0.000134638
37.79929898	0.000134148
37.87887646	0.000133701
37.95845393	0.000133291
38.0380314	0.000132903
38.11760887	0.000132519
38.19718634	0.00013212
38.27676381	0.000131685
38.35634129	0.0001312
38.43591876	0.000130657
38.51549623	0.000130056
38.5950737	0.000129402
38.67465117	0.00012871
38.75422864	0.000127997
38.83380611	0.000127282
38.91338359	0.000126581
38.99296106	0.000125907
39.07253853	0.000125266
39.152116	0.000124658
39.23169347	0.000124082
39.31127094	0.000123531
39.39084842	0.000122997
39.47042589	0.000122476
39.55000336	0.000121965
39.62958083	0.000121462
39.7091583	0.00012097
39.78873577	0.000120491
39.86831324	0.000120029
39.94789072	0.000119585
40.02746819	0.000119158
40.10704566	0.000118746
40.18662313	0.000118343
40.2662006	0.000117946
40.34577807	0.000117548
40.42535555	0.000117148
40.50493302	0.000116745
40.58451049	0.000116339
40.66408796	0.000115934
40.74366543	0.000115531
40.8232429	0.000115132
40.90282037	0.000114737
40.98239785	0.000114342
41.06197532	0.000113942
41.14155279	0.00011353
41.22113026	0.000113099
41.30070773	0.000112643
41.3802852	0.00011216
41.45986268	0.000111654
41.53944015	0.000111128
41.61901762	0.000110594
41.69859509	0.000110061
41.77817256	0.000109543
41.85775003	0.000109047
41.9373275	0.000108579
42.01690498	0.000108143
42.09648245	0.000107733
42.17605992	0.000107346
42.25563739	0.000106974
42.33521486	0.000106607
42.41479233	0.00010624
42.49436981	0.00010587
42.57394728	0.000105493
42.65352475	0.000105112
42.73310222	0.00010473
42.81267969	0.000104349
42.89225716	0.00010397
42.97183463	0.000103596
43.05141211	0.000103222
43.13098958	0.000102847
43.21056705	0.000102466
43.29014452	0.000102075
43.36972199	0.00010167
43.44929946	0.000101252
43.52887694	0.000100822
43.60845441	0.000100384
43.68803188	9.99E-05
43.76760935	9.95E-05
43.84718682	9.91E-05
43.92676429	9.86E-05
44.00634176	9.82E-05
44.08591924	9.78E-05
44.16549671	9.73E-05
44.24507418	9.69E-05
44.32465165	9.64E-05
44.40422912	9.60E-05
44.48380659	9.55E-05
44.56338407	9.50E-05
44.64296154	9.45E-05
44.72253901	9.41E-05
44.80211648	9.36E-05
44.88169395	9.33E-05
44.96127142	9.29E-05
45.0408489	9.26E-05
45.12042637	9.24E-05
45.20000384	9.22E-05
45.27958131	9.20E-05
45.35915878	9.19E-05
45.43873625	9.17E-05
45.51831372	9.15E-05
45.5978912	9.13E-05
45.67746867	9.11E-05
45.75704614	9.09E-05
45.83662361	9.06E-05
45.91620108	9.03E-05
45.99577855	9.00E-05
46.07535603	8.97E-05
46.1549335	8.93E-05
46.23451097	8.89E-05
46.31408844	8.85E-05
46.39366591	8.81E-05
46.47324338	8.77E-05
46.55282085	8.73E-05
46.63239833	8.69E-05
46.7119758	8.65E-05
46.79155327	8.62E-05
46.87113074	8.59E-05
46.95070821	8.56E-05
47.03028568	8.54E-05
47.10986316	8.51E-05
47.18944063	8.49E-05
47.2690181	8.47E-05
47.34859557	8.45E-05
47.42817304	8.42E-05
47.50775051	8.40E-05
47.58732798	8.37E-05
47.66690546	8.34E-05
47.74648293	8.31E-05
47.8260604	8.29E-05
47.90563787	8.26E-05
47.98521534	8.23E-05
48.06479281	8.20E-05
48.14437029	8.17E-05
48.22394776	8.14E-05
48.30352523	8.11E-05
48.3831027	8.07E-05
48.46268017	8.04E-05
48.54225764	8.00E-05
48.62183511	7.96E-05
48.70141259	7.92E-05
48.78099006	7.88E-05
48.86056753	7.84E-05
48.940145	7.81E-05
49.01972247	7.77E-05
49.09929994	7.74E-05
49.17887742	7.71E-05
49.25845489	7.68E-05
49.33803236	7.66E-05
49.41760983	7.64E-05
49.4971873	7.62E-05
49.57676477	7.60E-05
49.65634224	7.58E-05
49.73591972	7.56E-05
49.81549719	7.54E-05
49.89507466	7.53E-05
49.97465213	7.51E-05
50.0542296	7.49E-05
50.13380707	7.48E-05
50.21338455	7.46E-05
50.29296202	7.44E-05
50.37253949	7.42E-05
50.45211696	7.40E-05
50.53169443	7.37E-05
50.6112719	7.35E-05
50.69084937	7.33E-05
50.77042685	7.31E-05
50.85000432	7.30E-05
50.92958179	7.28E-05
51.00915926	7.27E-05
51.08873673	7.25E-05
51.1683142	7.24E-05
51.24789168	7.22E-05
51.32746915	7.21E-05
51.40704662	7.19E-05
51.48662409	7.17E-05
51.56620156	7.14E-05
51.64577903	7.11E-05
51.7253565	7.08E-05
51.80493398	7.05E-05
51.88451145	7.02E-05
51.96408892	6.98E-05
52.04366639	6.95E-05
52.12324386	6.91E-05
52.20282133	6.88E-05
52.28239881	6.85E-05
52.36197628	6.81E-05
52.44155375	6.78E-05
52.52113122	6.76E-05
52.60070869	6.73E-05
52.68028616	6.71E-05
52.75986363	6.69E-05
52.83944111	6.67E-05
52.91901858	6.65E-05
52.99859605	6.64E-05
53.07817352	6.63E-05
53.15775099	6.62E-05
53.23732846	6.61E-05
53.31690594	6.61E-05
53.39648341	6.60E-05
53.47606088	6.59E-05
53.55563835	6.58E-05
53.63521582	6.57E-05
53.71479329	6.55E-05
53.79437077	6.54E-05
53.87394824	6.52E-05
53.95352571	6.50E-05
54.03310318	6.49E-05
54.11268065	6.47E-05
54.19225812	6.45E-05
54.27183559	6.43E-05
54.35141307	6.40E-05
54.43099054	6.38E-05
54.51056801	6.36E-05
54.59014548	6.34E-05
54.66972295	6.32E-05
54.74930042	6.30E-05
54.8288779	6.28E-05
54.90845537	6.26E-05
54.98803284	6.24E-05
55.06761031	6.22E-05
55.14718778	6.21E-05
55.22676525	6.19E-05
55.30634272	6.17E-05
55.3859202	6.15E-05
55.46549767	6.12E-05
55.54507514	6.10E-05
55.62465261	6.08E-05
55.70423008	6.05E-05
55.78380755	6.03E-05
55.86338503	6.01E-05
55.9429625	5.98E-05
56.02253997	5.96E-05
56.10211744	5.94E-05
56.18169491	5.92E-05
56.26127238	5.89E-05
56.34084985	5.87E-05
56.42042733	5.85E-05
56.5000048	5.83E-05
56.57958227	5.81E-05
56.65915974	5.79E-05
56.73873721	5.77E-05
56.81831468	5.75E-05
56.89789216	5.73E-05
56.97746963	5.71E-05
57.0570471	5.70E-05
57.13662457	5.68E-05
57.21620204	5.67E-05
57.29577951	5.66E-05
57.37535698	5.64E-05
57.45493446	5.63E-05
57.53451193	5.62E-05
57.6140894	5.61E-05
57.69366687	5.60E-05
57.77324434	5.59E-05
57.85282181	5.57E-05
57.93239929	5.56E-05
58.01197676	5.55E-05
58.09155423	5.53E-05
58.1711317	5.52E-05
58.25070917	5.50E-05
58.33028664	5.48E-05
58.40986411	5.46E-05
58.48944159	5.43E-05
58.56901906	5.41E-05
58.64859653	5.39E-05
58.728174	5.37E-05
58.80775147	5.35E-05
58.88732894	5.34E-05
58.96690642	5.32E-05
59.04648389	5.31E-05
59.12606136	5.30E-05
59.20563883	5.29E-05
59.2852163	5.28E-05
59.36479377	5.27E-05
59.44437124	5.26E-05
59.52394872	5.25E-05
59.60352619	5.24E-05
59.68310366	5.23E-05
59.76268113	5.22E-05
59.8422586	5.21E-05
59.92183607	5.20E-05
60.00141355	5.19E-05
60.08099102	5.18E-05
60.16056849	5.18E-05
60.24014596	5.17E-05
60.31972343	5.17E-05
60.3993009	5.16E-05
60.47887837	5.15E-05
