Frequency	VDOS
18.4619734	0.000687387
18.54155087	0.000677294
18.62112834	0.00066766
18.70070581	0.000658571
18.78028328	0.000650126
18.85986076	0.000642394
18.93943823	0.000635382
19.0190157	0.000629015
19.09859317	0.000623137
19.17817064	0.000617531
19.25774811	0.00061196
19.33732559	0.000606211
19.41690306	0.000600132
19.49648053	0.000593667
19.576058	0.000586856
19.65563547	0.000579828
19.73521294	0.000572768
19.81479041	0.000565872
19.89436789	0.000559313
19.97394536	0.0005532
20.05352283	0.000547563
20.1331003	0.000542359
20.21267777	0.000537483
20.29225524	0.000532805
20.37183272	0.0005282
20.45141019	0.000523582
20.53098766	0.000518918
20.61056513	0.000514231
20.6901426	0.000509589
20.76972007	0.000505081
20.84929755	0.000500783
20.92887502	0.000496739
21.00845249	0.000492939
21.08802996	0.000489317
21.16760743	0.000485762
21.2471849	0.000482142
21.32676237	0.000478328
21.40633985	0.000474226
21.48591732	0.000469795
21.56549479	0.000465055
21.64507226	0.000460085
21.72464973	0.000455003
21.8042272	0.000449943
21.88380468	0.000445033
21.96338215	0.000440365
22.04295962	0.000435989
22.12253709	0.000431908
22.20211456	0.000428086
22.28169203	0.000424465
22.3612695	0.000420983
22.44084698	0.000417592
22.52042445	0.000414267
22.60000192	0.000411012
22.67957939	0.000407848
22.75915686	0.000404804
22.83873433	0.0004019
22.91831181	0.000399135
22.99788928	0.000396479
23.07746675	0.000393875
23.15704422	0.000391247
23.23662169	0.000388514
23.31619916	0.000385612
23.39577663	0.000382506
23.47535411	0.0003792
23.55493158	0.000375743
23.63450905	0.000372215
23.71408652	0.000368716
23.79366399	0.000365347
23.87324146	0.000362188
23.95281894	0.000359285
24.03239641	0.000356643
24.11197388	0.000354225
24.19155135	0.000351965
24.27112882	0.000349782
24.35070629	0.000347595
24.43028376	0.000345345
24.50986124	0.000342999
24.58943871	0.000340554
24.66901618	0.000338038
24.74859365	0.000335489
24.82817112	0.000332952
24.90774859	0.000330461
24.98732607	0.000328029
25.06690354	0.000325649
25.14648101	0.000323295
25.22605848	0.000320932
25.30563595	0.000318526
25.38521342	0.000316056
25.46479089	0.000313526
25.54436837	0.000310961
25.62394584	0.00030841
25.70352331	0.000305933
25.78310078	0.00030359
25.86267825	0.000301427
25.94225572	0.000299468
26.0218332	0.000297706
26.10141067	0.000296107
26.18098814	0.000294614
26.26056561	0.000293158
26.34014308	0.000291674
26.41972055	0.000290107
26.49929802	0.000288426
26.5788755	0.000286622
26.65845297	0.000284711
26.73803044	0.000282722
26.81760791	0.000280691
26.89718538	0.000278653
26.97676285	0.000276631
27.05634033	0.000274633
27.1359178	0.000272658
27.21549527	0.000270695
27.29507274	0.000268733
27.37465021	0.000266769
27.45422768	0.000264811
27.53380515	0.000262882
27.61338263	0.000261015
27.6929601	0.00025925
27.77253757	0.000257625
27.85211504	0.000256164
27.93169251	0.000254876
28.01126998	0.000253744
28.09084746	0.000252733
28.17042493	0.00025179
28.2500024	0.000250855
28.32957987	0.000249868
28.40915734	0.000248784
28.48873481	0.000247571
28.56831228	0.000246223
28.64788976	0.000244749
28.72746723	0.000243176
28.8070447	0.00024154
28.88662217	0.000239879
28.96619964	0.000238225
29.04577711	0.000236603
29.12535459	0.000235028
29.20493206	0.000233508
29.28450953	0.000232045
29.364087	0.000230639
29.44366447	0.000229291
29.52324194	0.000228005
29.60281942	0.000226782
29.68239689	0.000225621
29.76197436	0.000224516
29.84155183	0.000223449
29.9211293	0.000222393
30.00070677	0.000221311
30.08028424	0.00022016
30.15986172	0.000218901
30.23943919	0.000217504
30.31901666	0.000215952
30.39859413	0.000214255
30.4781716	0.000212439
30.55774907	0.000210556
30.63732655	0.000208668
30.71690402	0.000206843
30.79648149	0.000205142
30.87605896	0.000203615
30.95563643	0.000202288
31.0352139	0.000201165
31.11479137	0.000200226
31.19436885	0.000199435
31.27394632	0.000198747
31.35352379	0.000198112
31.43310126	0.000197488
31.51267873	0.000196843
31.5922562	0.000196157
31.67183368	0.000195424
31.75141115	0.000194644
31.83098862	0.000193824
31.91056609	0.00019297
31.99014356	0.000192084
32.06972103	0.000191168
32.1492985	0.000190216
32.22887598	0.000189225
32.30845345	0.000188196
32.38803092	0.000187134
32.46760839	0.000186052
32.54718586	0.000184971
32.62676333	0.000183917
32.70634081	0.000182914
32.78591828	0.000181983
32.86549575	0.000181134
32.94507322	0.000180365
33.02465069	0.000179662
33.10422816	0.000178998
33.18380563	0.000178339
33.26338311	0.000177652
33.34296058	0.000176907
33.42253805	0.000176086
33.50211552	0.00017518
33.58169299	0.000174198
33.66127046	0.000173157
33.74084794	0.000172081
33.82042541	0.000170996
33.90000288	0.000169923
33.97958035	0.000168877
34.05915782	0.000167862
34.13873529	0.000166874
34.21831276	0.000165903
34.29789024	0.000164935
34.37746771	0.000163957
34.45704518	0.000162961
34.53662265	0.000161947
34.61620012	0.00016092
34.69577759	0.000159891
34.77535507	0.000158875
34.85493254	0.000157886
34.93451001	0.000156933
35.01408748	0.000156023
35.09366495	0.000155157
35.17324242	0.000154332
35.25281989	0.000153542
35.33239737	0.000152782
35.41197484	0.000152051
35.49155231	0.000151349
35.57112978	0.00015068
35.65070725	0.000150052
35.73028472	0.000149469
35.8098622	0.000148934
35.88943967	0.000148444
35.96901714	0.000147989
36.04859461	0.000147552
36.12817208	0.000147113
36.20774955	0.000146649
36.28732702	0.000146139
36.3669045	0.00014557
36.44648197	0.000144933
36.52605944	0.000144231
36.60563691	0.000143475
36.68521438	0.000142682
36.76479185	0.000141873
36.84436933	0.000141067
36.9239468	0.000140283
37.00352427	0.000139533
37.08310174	0.000138824
37.16267921	0.000138158
37.24225668	0.00013753
37.32183416	0.000136937
37.40141163	0.000136372
37.4809891	0.000135831
37.56056657	0.000135311
37.64014404	0.000134807
37.71972151	0.000134316
37.79929898	0.000133833
37.87887646	0.000133351
37.95845393	0.000132858
38.0380314	0.000132343
38.11760887	0.000131793
38.19718634	0.000131201
38.27676381	0.000130562
38.35634129	0.000129878
38.43591876	0.00012916
38.51549623	0.000128424
38.5950737	0.000127693
38.67465117	0.000126989
38.75422864	0.000126333
38.83380611	0.000125741
38.91338359	0.000125218
38.99296106	0.000124763
39.07253853	0.000124363
39.152116	0.000124
39.23169347	0.000123651
39.31127094	0.000123296
39.39084842	0.000122915
39.47042589	0.000122496
39.55000336	0.000122034
39.62958083	0.000121529
39.7091583	0.00012099
39.78873577	0.000120424
39.86831324	0.000119843
39.94789072	0.000119255
40.02746819	0.000118665
40.10704566	0.000118074
40.18662313	0.00011748
40.2662006	0.000116883
40.34577807	0.000116279
40.42535555	0.000115669
40.50493302	0.000115054
40.58451049	0.00011444
40.66408796	0.000113835
40.74366543	0.000113245
40.8232429	0.000112677
40.90282037	0.000112135
40.98239785	0.000111622
41.06197532	0.000111133
41.14155279	0.000110666
41.22113026	0.000110214
41.30070773	0.000109771
41.3802852	0.000109335
41.45986268	0.000108904
41.53944015	0.000108479
41.61901762	0.000108063
41.69859509	0.00010766
41.77817256	0.000107273
41.85775003	0.000106904
41.9373275	0.000106549
42.01690498	0.000106205
42.09648245	0.000105864
42.17605992	0.00010552
42.25563739	0.000105165
42.33521486	0.000104795
42.41479233	0.000104411
42.49436981	0.000104014
42.57394728	0.000103612
42.65352475	0.000103212
42.73310222	0.00010282
42.81267969	0.000102442
42.89225716	0.000102081
42.97183463	0.000101734
43.05141211	0.000101395
43.13098958	0.000101056
43.21056705	0.000100709
43.29014452	0.000100348
43.36972199	1.00E-04
43.44929946	9.96E-05
43.52887694	9.92E-05
43.60845441	9.87E-05
43.68803188	9.83E-05
43.76760935	9.79E-05
43.84718682	9.76E-05
43.92676429	9.72E-05
44.00634176	9.69E-05
44.08591924	9.66E-05
44.16549671	9.63E-05
44.24507418	9.60E-05
44.32465165	9.57E-05
44.40422912	9.54E-05
44.48380659	9.50E-05
44.56338407	9.47E-05
44.64296154	9.43E-05
44.72253901	9.39E-05
44.80211648	9.35E-05
44.88169395	9.31E-05
44.96127142	9.28E-05
45.0408489	9.24E-05
45.12042637	9.20E-05
45.20000384	9.17E-05
45.27958131	9.13E-05
45.35915878	9.09E-05
45.43873625	9.06E-05
45.51831372	9.02E-05
45.5978912	8.99E-05
45.67746867	8.95E-05
45.75704614	8.92E-05
45.83662361	8.88E-05
45.91620108	8.85E-05
45.99577855	8.82E-05
46.07535603	8.79E-05
46.1549335	8.75E-05
46.23451097	8.72E-05
46.31408844	8.69E-05
46.39366591	8.65E-05
46.47324338	8.61E-05
46.55282085	8.58E-05
46.63239833	8.54E-05
46.7119758	8.51E-05
46.79155327	8.48E-05
46.87113074	8.46E-05
46.95070821	8.43E-05
47.03028568	8.41E-05
47.10986316	8.39E-05
47.18944063	8.37E-05
47.2690181	8.36E-05
47.34859557	8.34E-05
47.42817304	8.32E-05
47.50775051	8.30E-05
47.58732798	8.27E-05
47.66690546	8.25E-05
47.74648293	8.23E-05
47.8260604	8.20E-05
47.90563787	8.18E-05
47.98521534	8.16E-05
48.06479281	8.14E-05
48.14437029	8.12E-05
48.22394776	8.10E-05
48.30352523	8.08E-05
48.3831027	8.06E-05
48.46268017	8.03E-05
48.54225764	8.01E-05
48.62183511	7.98E-05
48.70141259	7.95E-05
48.78099006	7.92E-05
48.86056753	7.89E-05
48.940145	7.86E-05
49.01972247	7.83E-05
49.09929994	7.81E-05
49.17887742	7.78E-05
49.25845489	7.75E-05
49.33803236	7.71E-05
49.41760983	7.68E-05
49.4971873	7.64E-05
49.57676477	7.61E-05
49.65634224	7.57E-05
49.73591972	7.53E-05
49.81549719	7.50E-05
49.89507466	7.46E-05
49.97465213	7.43E-05
50.0542296	7.40E-05
50.13380707	7.37E-05
50.21338455	7.34E-05
50.29296202	7.31E-05
50.37253949	7.28E-05
50.45211696	7.25E-05
50.53169443	7.22E-05
50.6112719	7.20E-05
50.69084937	7.17E-05
50.77042685	7.14E-05
50.85000432	7.12E-05
50.92958179	7.09E-05
51.00915926	7.07E-05
51.08873673	7.04E-05
51.1683142	7.02E-05
51.24789168	7.00E-05
51.32746915	6.98E-05
51.40704662	6.96E-05
51.48662409	6.94E-05
51.56620156	6.92E-05
51.64577903	6.91E-05
51.7253565	6.89E-05
51.80493398	6.88E-05
51.88451145	6.87E-05
51.96408892	6.85E-05
52.04366639	6.84E-05
52.12324386	6.83E-05
52.20282133	6.81E-05
52.28239881	6.80E-05
52.36197628	6.78E-05
52.44155375	6.76E-05
52.52113122	6.74E-05
52.60070869	6.71E-05
52.68028616	6.69E-05
52.75986363	6.67E-05
52.83944111	6.65E-05
52.91901858	6.62E-05
52.99859605	6.60E-05
53.07817352	6.58E-05
53.15775099	6.56E-05
53.23732846	6.54E-05
53.31690594	6.51E-05
53.39648341	6.49E-05
53.47606088	6.46E-05
53.55563835	6.43E-05
53.63521582	6.40E-05
53.71479329	6.38E-05
53.79437077	6.35E-05
53.87394824	6.32E-05
53.95352571	6.30E-05
54.03310318	6.28E-05
54.11268065	6.26E-05
54.19225812	6.24E-05
54.27183559	6.22E-05
54.35141307	6.21E-05
54.43099054	6.20E-05
54.51056801	6.19E-05
54.59014548	6.18E-05
54.66972295	6.17E-05
54.74930042	6.16E-05
54.8288779	6.15E-05
54.90845537	6.15E-05
54.98803284	6.14E-05
55.06761031	6.13E-05
55.14718778	6.12E-05
55.22676525	6.10E-05
55.30634272	6.08E-05
55.3859202	6.06E-05
55.46549767	6.04E-05
55.54507514	6.02E-05
55.62465261	5.99E-05
55.70423008	5.97E-05
55.78380755	5.94E-05
55.86338503	5.91E-05
55.9429625	5.89E-05
56.02253997	5.86E-05
56.10211744	5.83E-05
56.18169491	5.81E-05
56.26127238	5.78E-05
56.34084985	5.76E-05
56.42042733	5.74E-05
56.5000048	5.71E-05
56.57958227	5.69E-05
56.65915974	5.67E-05
56.73873721	5.65E-05
56.81831468	5.63E-05
56.89789216	5.61E-05
56.97746963	5.59E-05
57.0570471	5.58E-05
57.13662457	5.56E-05
57.21620204	5.54E-05
57.29577951	5.53E-05
57.37535698	5.51E-05
57.45493446	5.49E-05
57.53451193	5.47E-05
57.6140894	5.45E-05
57.69366687	5.43E-05
57.77324434	5.41E-05
57.85282181	5.40E-05
57.93239929	5.38E-05
58.01197676	5.37E-05
58.09155423	5.35E-05
58.1711317	5.34E-05
58.25070917	5.33E-05
58.33028664	5.32E-05
58.40986411	5.32E-05
58.48944159	5.31E-05
58.56901906	5.30E-05
58.64859653	5.30E-05
58.728174	5.29E-05
58.80775147	5.29E-05
58.88732894	5.28E-05
58.96690642	5.28E-05
59.04648389	5.27E-05
59.12606136	5.26E-05
59.20563883	5.26E-05
59.2852163	5.25E-05
59.36479377	5.23E-05
59.44437124	5.22E-05
59.52394872	5.20E-05
59.60352619	5.19E-05
59.68310366	5.17E-05
59.76268113	5.15E-05
59.8422586	5.13E-05
59.92183607	5.12E-05
60.00141355	5.10E-05
60.08099102	5.08E-05
60.16056849	5.07E-05
60.24014596	5.06E-05
60.31972343	5.04E-05
60.3993009	5.03E-05
60.47887837	5.02E-05
